customer_id,name,gender,age,city,state,signup_date,total_orders,completed_orders,total_units,active_months,first_order_date,last_order_date,last_completed_order_date,recency_days,account_age_days,customer_lifetime_days,total_gross_revenue,total_revenue,total_profit,average_order_value,order_frequency_monthly,gross_margin_pct,refund_count,refund_amount,refund_rate,cancellation_count,cancellation_amount,cancellation_rate,recent_revenue,recent_order_count,historical_revenue,historical_order_count,recent_revenue_ratio,recent_order_ratio,revenue_trend,r_score,f_score,m_score,rfm_score,customer_segment,risk_score,risk_level,key_risk_driver,recommended_action,churn_probability
CUST_004206,Charles Moore,Male,29.0,New York,NY,2022-06-13,1.0,1.0,1.0,1.0,2022-06-22,2022-06-22,2022-06-22,739,748,0,75.0,75.0,59.06,75.0,0.04,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,-0.2941,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004207,Andrea Reed,Female,66.0,Denver,CO,2023-06-02,22.0,21.0,37.0,8.0,2023-06-02,2024-06-27,2024-06-27,3,394,391,10297.8,9953.82,2998.8700000000003,473.99,1.599,30.13,1.0,343.98,0.0455,0.0,0.0,0.0,8409.869999999999,16.0,1543.9500000000007,5.0,0.8449,0.7619,0.7924,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1745
CUST_004208,Sophia Gonzalez,Female,27.0,Dallas,TX,2022-01-27,47.0,45.0,65.0,20.0,2022-01-27,2023-11-27,2023-11-27,216,885,669,20005.36,19204.36,6238.38,426.76,1.525,32.48,2.0,801.0,0.0426,0.0,0.0,0.0,0.0,0.0,19204.36,45.0,0.0,0.0,-0.3332,3,5,5,355,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9962
CUST_004209,Elizabeth Martinez,Female,43.0,New York,NY,2023-06-30,5.0,5.0,8.0,3.0,2023-07-02,2023-12-14,2023-12-14,199,366,165,1468.45,1468.45,490.46000000000004,293.69,0.41,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.45,5.0,0.0,0.0,-0.3311,3,3,3,333,Loyal Customers,50,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.982
CUST_004210,Donna James,Female,46.0,Chicago,IL,2023-01-16,22.0,20.0,33.0,13.0,2023-01-18,2024-06-11,2024-06-11,19,531,510,5565.35,4949.86,2181.23,247.49,1.13,44.07,0.0,0.0,0.0,2.0,615.49,0.0909,1145.95,6.0,3803.91,14.0,0.2315,0.3,-0.0246,4,5,4,454,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.2529
CUST_004211,Harold Lee,Male,38.0,Los Angeles,CA,2023-06-03,1.0,1.0,1.0,1.0,2023-06-03,2023-06-03,2023-06-03,393,393,0,128.0,128.0,24.040000000000006,128.0,0.076,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,-0.3092,2,1,1,211,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004212,Rachel Turner,Female,47.0,Detroit,MI,2022-03-30,8.0,5.0,6.0,7.0,2022-04-01,2023-03-07,2023-03-07,481,823,340,3105.45,1773.46,649.46,354.69,0.182,36.62,0.0,0.0,0.0,3.0,1331.99,0.375,0.0,0.0,1773.46,5.0,0.0,0.0,-0.3315,1,3,3,133,At Risk,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004213,Jessica Gray,Female,43.0,Atlanta,GA,2022-04-10,4.0,4.0,11.0,3.0,2022-04-11,2022-09-29,2022-09-29,640,812,171,1941.47,1941.47,1130.5500000000002,485.37,0.148,58.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.47,4.0,0.0,0.0,-0.3316,1,2,3,123,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004214,Dorothy Brooks,Female,28.0,Seattle,WA,2022-04-11,20.0,17.0,26.0,15.0,2022-04-13,2023-12-04,2023-12-04,209,811,600,7481.34,6893.37,2777.25,405.49,0.629,40.29,1.0,471.99,0.05,2.0,115.97999999999999,0.1,0.0,0.0,6893.37,17.0,0.0,0.0,-0.3329,3,4,5,345,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9967
CUST_004215,Ronald Diaz,Male,45.0,Boston,MA,2023-12-13,8.0,6.0,9.0,5.0,2023-12-13,2024-06-03,2024-06-03,27,200,173,2508.92,2454.92,964.9600000000002,409.15,0.9,39.31,1.0,21.0,0.125,1.0,33.0,0.125,1731.93,4.0,722.99,2.0,0.7055,0.6667,0.6049,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.14
CUST_004216,Sharon Sanchez,Female,32.0,Austin,TX,2023-09-27,17.0,13.0,17.0,8.0,2023-10-27,2024-06-30,2024-06-30,0,277,247,4944.31,1846.46,962.47,142.04,1.408,52.13,3.0,1733.89,0.1765,1.0,1363.96,0.0588,425.0,4.0,1421.46,9.0,0.2302,0.3077,-0.0263,5,4,3,543,Loyal Customers,15,LOW,High Return Friction (17.6% Refund Rate),Loyalty Points Acceleration & Exclusive Product Previews,0.0787
CUST_004217,Terry Roberts,Male,60.0,Miami,FL,2022-05-19,2.0,2.0,5.0,2.0,2022-05-23,2022-06-08,2022-06-08,753,773,16,200.0,200.0,72.44999999999999,100.0,0.078,36.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0,0.0,-0.3175,1,2,1,121,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004218,Victoria Martinez,Female,44.0,Chicago,IL,2022-11-11,34.0,32.0,45.0,14.0,2022-11-12,2024-02-01,2024-02-01,150,597,446,8230.31,7930.32,3098.56,247.82,1.608,39.07,2.0,299.99,0.0588,0.0,0.0,0.0,0.0,0.0,7930.32,32.0,0.0,0.0,-0.3329,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9336
CUST_004219,Peter Ramos,Male,30.0,Chicago,IL,2023-02-21,1.0,1.0,1.0,1.0,2023-03-07,2023-03-07,2023-03-07,481,495,0,19.99,19.99,7.959999999999999,19.99,0.061,39.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,1.0,0.0,0.0,-0.2222,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004220,John Gray,Male,43.0,Dallas,TX,2022-04-18,1.0,1.0,2.0,1.0,2022-04-19,2022-04-19,2022-04-19,803,804,0,105.0,105.0,51.36,105.0,0.037,48.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,-0.3043,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004221,Pamela Young,Female,27.0,Atlanta,GA,2023-12-16,15.0,13.0,26.0,5.0,2023-12-17,2024-06-29,2024-06-29,1,197,195,4863.42,4614.42,1673.49,354.96,1.98,36.27,2.0,249.0,0.1333,0.0,0.0,0.0,4498.919999999999,11.0,115.50000000000091,2.0,0.975,0.8462,0.9645,5,4,4,544,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0897
CUST_004222,Sharon Mitchell,Female,42.0,Miami,FL,2022-12-22,32.0,31.0,49.0,14.0,2022-12-24,2024-03-25,2024-03-25,97,556,457,8484.76,8465.77,3628.1700000000005,273.09,1.673,42.86,1.0,18.99,0.0312,0.0,0.0,0.0,0.0,0.0,8465.77,31.0,0.0,0.0,-0.3329,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.7119
CUST_004223,Sara Thompson,Female,36.0,Charlotte,NC,2023-08-20,21.0,20.0,32.0,10.0,2023-08-22,2024-06-22,2024-06-22,8,315,305,7919.93,7137.94,2669.05,356.9,1.905,37.39,1.0,781.99,0.0476,0.0,0.0,0.0,3296.4500000000003,9.0,3841.4899999999993,11.0,0.4618,0.45,0.282,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0981
CUST_004224,Judy Lee,Female,28.0,Boston,MA,2023-07-30,13.0,11.0,17.0,9.0,2023-07-31,2024-06-20,2024-06-20,10,336,325,4229.88,3807.8900000000003,1707.2700000000002,346.17,0.982,44.84,1.0,208.0,0.0769,1.0,213.99,0.0769,1483.45,4.0,2324.4400000000005,7.0,0.3896,0.3636,0.1856,4,4,4,444,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1087
CUST_004225,Brenda Brown,Female,28.0,Chicago,IL,2024-02-04,13.0,13.0,26.0,5.0,2024-02-20,2024-06-25,2024-06-25,5,147,126,6125.34,6125.34,2131.52,471.18,2.653,34.8,0.0,0.0,0.0,0.0,0.0,0.0,5373.34,9.0,752.0,4.0,0.8772,0.6923,0.8349,5,4,5,545,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0981
CUST_004226,Bryan Turner,Male,69.0,Chicago,IL,2023-10-10,1.0,0.0,0.0,1.0,2023-10-18,2023-10-18,,999,264,0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004227,John Ortiz,Male,40.0,Philadelphia,PA,2022-02-08,6.0,5.0,7.0,5.0,2022-02-10,2022-11-02,2022-11-02,606,873,265,1123.97,1050.47,580.64,210.09,0.172,55.27,0.0,0.0,0.0,1.0,73.5,0.1667,0.0,0.0,1050.47,5.0,0.0,0.0,-0.3302,1,3,2,132,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004228,Sharon Rogers,Female,33.0,San Jose,CA,2022-06-14,21.0,21.0,31.0,17.0,2022-06-16,2024-05-13,2024-05-13,48,747,697,6649.88,6649.88,2637.1000000000004,316.66,0.843,39.66,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,6628.88,20.0,0.0032,0.0476,-0.3286,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.6327
CUST_004229,Ethan Ramos,Male,31.0,San Diego,CA,2023-02-28,5.0,5.0,6.0,3.0,2023-03-01,2023-06-10,2023-06-10,386,488,101,607.46,607.46,361.93000000000006,121.49,0.307,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.46,5.0,0.0,0.0,-0.3279,2,3,2,232,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004230,Kathleen Taylor,Female,44.0,New York,NY,2022-04-12,22.0,20.0,36.0,13.0,2022-04-13,2023-10-22,2023-10-22,252,810,557,5552.83,5408.83,2459.55,270.44,0.741,45.47,2.0,144.0,0.0909,0.0,0.0,0.0,0.0,0.0,5408.83,20.0,0.0,0.0,-0.3327,3,5,4,354,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9992
CUST_004231,Arthur Reed,Male,31.0,San Antonio,TX,2023-01-15,0.0,0.0,0.0,0.0,,,,999,532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004232,Donna Turner,Unknown,25.0,Atlanta,GA,2024-03-16,26.0,24.0,36.0,4.0,2024-03-16,2024-06-26,2024-06-26,4,106,102,7342.29,5893.860000000001,2601.5,245.58,6.792,44.14,1.0,1189.93,0.0385,1.0,258.5,0.0385,5621.860000000001,21.0,272.0,3.0,0.9539,0.875,0.9369,5,5,4,554,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0648
CUST_004233,Harold Wright,Male,38.0,Chicago,IL,2022-08-02,1.0,1.0,3.0,1.0,2022-08-07,2022-08-07,2022-08-07,693,698,0,306.0,306.0,190.95,306.0,0.043,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,1.0,0.0,0.0,-0.3228,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004234,Steven Evans,Male,38.0,San Jose,CA,2023-09-13,2.0,2.0,2.0,1.0,2023-09-17,2023-09-28,2023-09-28,276,291,11,1010.99,1010.99,200.94,505.5,0.206,19.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.99,2.0,0.0,0.0,-0.3301,2,2,2,222,Hibernating,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9978
CUST_004235,Kimberly Sanchez,Female,33.0,Chicago,IL,2022-09-22,34.0,33.0,45.0,14.0,2022-09-24,2024-01-15,2024-01-15,167,647,478,8657.72,8624.75,3915.08,261.36,1.53,45.39,1.0,32.97,0.0294,0.0,0.0,0.0,0.0,0.0,8624.75,33.0,0.0,0.0,-0.3329,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.972
CUST_004236,Emma Adams,Female,27.0,Dallas,TX,2022-02-08,19.0,16.0,37.0,9.0,2022-02-10,2023-05-18,2023-05-18,409,873,462,6916.83,5506.86,2392.55,344.18,0.55,43.45,3.0,1409.97,0.1579,0.0,0.0,0.0,0.0,0.0,5506.86,16.0,0.0,0.0,-0.3327,2,4,4,244,At Risk,100,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004237,Julia Mitchell,Female,34.0,Seattle,WA,2022-04-18,4.0,4.0,7.0,3.0,2022-04-19,2022-09-05,2022-09-05,664,804,139,1020.49,1020.49,535.74,255.12,0.149,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.49,4.0,0.0,0.0,-0.3301,1,2,2,122,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004238,Raymond Edwards,Male,33.0,Los Angeles,CA,2022-04-24,0.0,0.0,0.0,0.0,,,,999,798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004239,Tyler Allen,Male,31.0,Denver,CO,2022-10-27,5.0,5.0,8.0,3.0,2022-10-27,2022-12-10,2022-12-10,568,612,44,713.5,713.5,464.24,142.7,0.245,65.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.5,5.0,0.0,0.0,-0.3287,1,3,2,132,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004240,James James,Male,42.0,Seattle,WA,2024-03-05,1.0,1.0,3.0,1.0,2024-03-12,2024-03-12,2024-03-12,110,117,0,772.5,772.5,442.04999999999995,772.5,0.256,57.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.5,1.0,0.0,0.0,-0.3291,3,1,2,312,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.5488
CUST_004241,William Walker,Male,66.0,Houston,TX,2023-07-14,1.0,1.0,4.0,1.0,2023-07-16,2023-07-16,2023-07-16,350,352,0,856.0,856.0,403.44,856.0,0.085,47.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1.0,0.0,0.0,-0.3295,2,1,2,212,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9998
CUST_004242,David Moore,Male,55.0,Minneapolis,MN,2022-05-13,1.0,1.0,2.0,1.0,2022-05-14,2022-05-14,2022-05-14,778,779,0,184.0,184.0,127.88,184.0,0.039,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,1.0,0.0,0.0,-0.3162,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004243,Gloria Evans,Female,63.0,Boston,MA,2022-03-19,7.0,7.0,9.0,7.0,2022-03-21,2023-09-11,2023-09-11,293,834,539,2086.96,2086.96,786.6300000000001,298.14,0.252,37.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.96,7.0,0.0,0.0,-0.3317,2,3,3,233,At Risk,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9999
CUST_004244,Carol Chavez,Female,31.0,San Diego,CA,2024-03-12,8.0,7.0,9.0,3.0,2024-03-12,2024-06-21,2024-06-21,9,110,101,1537.49,986.49,444.20000000000005,140.93,1.909,45.03,0.0,0.0,0.0,1.0,551.0,0.125,846.49,5.0,140.0,2.0,0.8581,0.7143,0.8026,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0771
CUST_004245,Edward Morris,Male,59.0,New York,NY,2022-06-30,2.0,2.0,2.0,2.0,2022-07-01,2022-08-15,2022-08-15,685,731,45,127.0,127.0,64.78,63.5,0.082,51.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,0.0,0.0,-0.309,1,2,1,121,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_004246,Ruth Ramirez,Female,41.0,Philadelphia,PA,2022-10-01,21.0,19.0,30.0,13.0,2022-10-01,2024-05-06,2024-05-06,55,638,583,6239.4,5906.42,3043.63,310.86,0.893,51.53,0.0,0.0,0.0,2.0,332.98,0.0952,213.99,1.0,5692.43,18.0,0.0362,0.0526,-0.2845,4,5,4,454,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.5749
CUST_004247,Raymond Reyes,Male,51.0,Houston,TX,2023-12-18,0.0,0.0,0.0,0.0,,,,999,195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004248,Anna Rodriguez,Female,44.0,Chicago,IL,2023-05-26,27.0,25.0,37.0,13.0,2023-05-27,2024-06-23,2024-06-23,7,401,393,7363.35,6733.35,3410.3700000000003,269.33,1.87,50.65,1.0,204.0,0.037,1.0,426.0,0.037,2212.98,9.0,4520.370000000001,16.0,0.3287,0.36,0.1047,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1098
CUST_004249,Mary Sanchez,Female,34.0,San Jose,CA,2022-08-22,19.0,16.0,26.0,12.0,2022-08-22,2024-05-30,2024-05-30,31,678,647,4090.33,3883.34,2030.98,242.71,0.708,52.3,0.0,0.0,0.0,3.0,206.99,0.1579,1024.95,4.0,2858.3900000000003,12.0,0.2639,0.25,0.0185,4,4,4,444,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.5078
CUST_004250,Stephen Brown,Male,47.0,Detroit,MI,2023-08-15,2.0,2.0,4.0,2.0,2023-08-20,2023-09-05,2023-09-05,299,320,16,3442.0,3442.0,708.7300000000001,1721.0,0.188,20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442.0,2.0,0.0,0.0,-0.3324,2,2,4,224,Promising,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9991
CUST_004251,Judith Rodriguez,Female,45.0,Los Angeles,CA,2022-12-29,21.0,21.0,42.0,15.0,2022-12-30,2024-06-27,2024-06-27,3,549,545,11064.33,11064.33,3643.9400000000005,526.87,1.148,32.93,0.0,0.0,0.0,0.0,0.0,0.0,5043.91,4.0,6020.42,17.0,0.4559,0.1905,0.2742,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1526
CUST_004252,Michelle Jones,Female,18.0,Denver,CO,2023-06-15,18.0,14.0,19.0,7.0,2023-06-16,2024-06-27,2024-06-26,4,381,377,6122.33,4654.42,1564.04,332.46,1.102,33.6,4.0,1467.91,0.2222,0.0,0.0,0.0,3335.96,8.0,1318.46,6.0,0.7167,0.5714,0.621,5,4,4,544,Champions,15,LOW,High Return Friction (22.2% Refund Rate),Loyalty Points Acceleration & Exclusive Product Previews,0.1303
CUST_004253,Joan Gray,Female,37.0,Austin,TX,2022-04-16,23.0,20.0,36.0,13.0,2022-04-16,2023-08-04,2023-08-04,331,806,475,6149.36,5751.37,2459.57,287.57,0.744,42.76,1.0,217.99,0.0435,2.0,180.0,0.087,0.0,0.0,5751.37,20.0,0.0,0.0,-0.3328,2,5,4,254,At Risk,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9999
CUST_004254,John Roberts,Male,49.0,Seattle,WA,2024-01-12,4.0,4.0,20.0,4.0,2024-01-14,2024-05-19,2024-05-19,42,170,126,8361.810000000001,8361.810000000001,2165.6200000000003,2090.45,0.706,25.9,0.0,0.0,0.0,0.0,0.0,0.0,2461.95,2.0,5899.8600000000015,2.0,0.2944,0.5,0.0592,4,2,5,425,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.2135
CUST_004255,Austin Brown,Male,42.0,Miami,FL,2023-06-25,1.0,1.0,1.0,1.0,2023-07-03,2023-07-03,2023-07-03,363,371,0,70.99,70.99,38.49999999999999,70.99,0.081,54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99,1.0,0.0,0.0,-0.2922,2,1,1,211,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9999
CUST_004256,Julia Peterson,Female,44.0,Houston,TX,2022-01-05,48.0,43.0,67.0,24.0,2022-01-07,2023-12-12,2023-12-12,201,907,704,14984.68,11494.79,5282.34,267.32,1.422,45.95,1.0,222.99,0.0208,4.0,3266.9,0.0833,0.0,0.0,11494.79,43.0,0.0,0.0,-0.333,3,5,5,355,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9948
CUST_004257,Mary Bailey,Female,29.0,Dallas,TX,2023-05-29,50.0,47.0,79.0,11.0,2023-05-31,2024-06-30,2024-06-30,0,398,396,12236.73,11661.74,5993.59,248.12,3.543,51.4,2.0,499.99,0.04,1.0,75.0,0.02,5286.360000000001,26.0,6375.379999999999,21.0,0.4533,0.5532,0.2708,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0976
CUST_004258,Nicole Peterson,Female,42.0,Chicago,IL,2022-12-21,8.0,8.0,12.0,6.0,2022-12-23,2023-10-24,2023-10-24,250,557,305,1788.96,1788.96,928.3,223.62,0.431,51.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.96,8.0,0.0,0.0,-0.3315,3,3,3,333,Loyal Customers,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9984
CUST_004259,Eric Stewart,Male,37.0,Chicago,IL,2024-01-29,1.0,1.0,2.0,1.0,2024-02-03,2024-02-03,2024-02-03,148,153,0,127.0,127.0,90.32,127.0,0.196,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,0.0,0.0,-0.309,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.809
CUST_004260,Ann Murphy,Female,36.0,San Diego,CA,2022-05-29,12.0,12.0,31.0,8.0,2022-06-19,2023-03-10,2023-03-10,478,763,264,4808.81,4808.81,2366.59,400.73,0.472,49.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.81,12.0,0.0,0.0,-0.3326,1,4,4,144,Cannot Lose Them,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_004261,Alexander Bennett,Male,30.0,New York,NY,2022-11-27,1.0,1.0,1.0,1.0,2022-12-06,2022-12-06,2022-12-06,572,581,0,257.5,257.5,147.35,257.5,0.052,57.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.5,1.0,0.0,0.0,-0.3209,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_004262,Dennis Harris,Male,50.0,Chicago,IL,2023-10-26,1.0,1.0,3.0,1.0,2023-11-05,2023-11-05,2023-11-05,238,248,0,835.5,835.5,319.29,835.5,0.121,38.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.5,1.0,0.0,0.0,-0.3294,3,1,2,312,Promising,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9925
CUST_004263,Emily Baker,Female,43.0,Los Angeles,CA,2022-08-21,21.0,19.0,32.0,14.0,2022-08-21,2024-03-11,2024-03-11,111,679,568,4450.92,4119.42,2016.26,216.81,0.839,48.95,0.0,0.0,0.0,2.0,331.5,0.0952,0.0,0.0,4119.42,19.0,0.0,0.0,-0.3325,3,5,4,354,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.89
CUST_004264,Richard Murphy,Male,42.0,New York,NY,2022-11-09,2.0,2.0,2.0,2.0,2022-11-15,2022-12-18,2022-12-18,560,599,33,359.98,359.98,199.83,179.99,0.1,55.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.98,2.0,0.0,0.0,-0.3243,1,2,1,121,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
